id,name,effect,god,rarity,mana,type,set,collectable,live,art_id,lib_id,tribe.String,tribe.Valid,attack.Int64,attack.Valid,health.Int64,health.Valid
31,Photogenesis,Add four random Nature cards to your hand. Refresh six mana.,nature,epic,7,spell,genesis,True,true,C356,L1-031,,False,0,False,0,False
40,Ruins Explorer,"Roar: Delve an anim, and put it into your hand.",nature,rare,2,creature,genesis,True,true,C378,L1-040,,False,1,True,2,True
43,Simple Satyr,"At the end of your turn, heal your god for 2.",nature,common,1,creature,genesis,True,true,C333,L1-043,mystic,True,1,True,2,True
57,Swelling Boon,"Give a creature: ""At the end of your turn, gain +5, split randomly across strength and health.""",nature,common,5,spell,genesis,True,true,C197,L1-057,,False,0,False,0,False
63,Uproot,Deal 8 damage to a random enemy creature. Summon a 2/2 Walking Tree for your opponent.,nature,common,2,spell,genesis,True,true,C196,L1-063,,False,0,False,0,False
27,Ashen Drake,"Roar: Deal 4 damage to an enemy creature, and 4 more damage, split randomly among other enemy characters.",neutral,epic,7,creature,genesis,True,true,C62,L1-027,dragon,True,6,True,5,True
33,Sentinel Princess,"Roar: If you control another Atlantean, this gets +1 strength.",neutral,common,1,creature,genesis,True,true,C49,L1-033,atlantean,True,2,True,2,True
34,Foolhardy Berserker,"After this creature deals damage, give a random other friendly Viking +2 strength.",neutral,common,2,creature,genesis,True,true,C48,L1-034,viking,True,3,True,2,True
35,Rolling Watcher,"At the start of each turn, this creature gets +1 strength.",neutral,common,2,creature,genesis,True,true,C46,L1-035,atlantean,True,0,True,3,True
37,Spiral Golem,"At the start of your turn, this creature attacks a random enemy creature.",neutral,rare,6,creature,genesis,True,true,C443,L1-037,atlantean,True,8,True,10,True
42,Dread Pirate,Roar: Give +1/-1 to a creature.,neutral,common,2,creature,genesis,True,true,C437,L1-042,,False,2,True,2,True
45,Felid Tracker,Flank.,neutral,common,2,creature,genesis,True,true,C432,L1-045,wild,True,5,True,1,True
49,The Black Argo,Flank. Roar: Each other friendly Olympian gets +1 strength and flank.,neutral,epic,5,creature,genesis,True,true,C429,L1-049,olympian,True,4,True,6,True
50,Anputian Magus,"Backline. When a friendly creature dies, add a random Rune to your hand.",neutral,rare,5,creature,genesis,True,true,C428,L1-050,anubian,True,2,True,4,True
51,Rebirth Planetar,"At the end of your turn, add a random Aether from your void to your hand.",neutral,common,7,creature,genesis,True,true,C427,L1-051,aether,True,6,True,7,True
52,Farsight Explorer,"Roar: Replace your hand with copies of ""Voyage to the Farlands.""",neutral,epic,2,creature,genesis,True,true,C423,L1-052,,False,1,True,5,True
54,Scarab Swarm,"After a creature dies, heal your god for 1.",neutral,epic,1,creature,genesis,True,true,C421,L1-054,wild,True,1,True,2,True
55,Boost Walker,Burn 1. Roar: Give another Atlantean twin strike and +2/+2.,neutral,epic,4,creature,genesis,True,true,C420,L1-055,atlantean,True,4,True,4,True
58,Nullmaw,"Whenever this creature takes damage, deal 2 damage to your god.",neutral,epic,5,creature,genesis,True,true,C418,L1-058,nether,True,7,True,6,True
59,Expectant Chicken,Confused. Roar: Summon a Chicken Egg.,neutral,epic,1,creature,genesis,True,true,C417,L1-059,wild,True,1,True,1,True
66,Balance Ethereals,"Roar: If a god is below 16 health, it heals for 4. If they are above 16, it is dealt 4 damage instead.",neutral,rare,6,creature,genesis,True,true,C410,L1-066,aether,True,4,True,5,True
67,Golem Centurion,Afterlife: Summon a random legendary creature.,neutral,rare,7,creature,genesis,True,true,C409,L1-067,atlantean,True,5,True,7,True
68,"Petard ""Elder""",Afterlife: Deal 2 damage to a random enemy creature.,neutral,rare,3,creature,genesis,True,true,C406,L1-068,,False,3,True,2,True
69,Malfunctioning Servitor,Roar: Transform another random creature into a 1/5 or 5/1 Malfunctioning Artifice.,neutral,rare,3,creature,genesis,True,true,C405,L1-069,atlantean,True,3,True,3,True
29,"Hephaestus, The Enchanter",Roar: Equip a random enchanted weapon if you have 3 Olympians in your void.,war,legendary,4,creature,genesis,True,true,C59,L1-029,olympian,True,4,True,4,True
72,Scythes of the Harvest,Godblitz. Roar: Give +1 strength to a random friendly creature.,war,epic,4,weapon,genesis,True,true,C402,L1-072,,False,4,True,2,True
46,Untold Greed,Destroy target friendly creature. Draw two cards.,death,rare,1,spell,genesis,True,true,C431,L1-046,,False,0,False,0,False
53,Dire Demilich,Leech. Roar: Give deadly to all of your creatures.,death,epic,7,creature,genesis,True,true,C422,L1-053,nether,True,6,True,6,True
60,Pallbearer,Afterlife: Summon another random creature with afterlife from your void.,death,rare,3,creature,genesis,True,true,C416,L1-060,anubian,True,1,True,1,True
62,Deathdealt Netherine,Roar: Destroy a creature with health 3 or less.,death,rare,6,creature,genesis,True,true,C414,L1-062,nether,True,5,True,4,True
70,Greed Banestrider,Roar: Deal 3 damage to your god.,death,rare,3,creature,genesis,True,true,C404,L1-070,nether,True,4,True,4,True
71,Ragnarok,"Deal 3 damage to each god, and give burn +3 to each creature.",death,rare,1,spell,genesis,True,true,C403,L1-071,,False,0,False,0,False
28,Apate Conspirator,Roar: Confuse a random enemy creature.,deception,rare,1,creature,genesis,True,true,C61,L1-028,guild,True,2,True,1,True
61,Spellbound,Target two creatures. They go to sleep.,deception,common,1,spell,genesis,True,true,C145,L1-061,,False,0,False,0,False
65,Pickpocket,"Copy the last spell and the last creature your opponent played, and put them into your hand.",deception,common,4,spell,genesis,True,true,C113,L1-065,,False,0,False,0,False
30,Radiant Guardian,Frontline. Roar: Set an enemy creature's health to 2.,light,common,7,creature,genesis,True,true,C53,L1-030,aether,True,5,True,7,True
32,Spellwrought Angel,"Whenever you target this creature with a spell, it gains +1/+1.",light,common,5,creature,genesis,True,true,C50,L1-032,aether,True,5,True,5,True
47,Sacred Lore,Deal 1 damage to your god. Add three random runes to your hand.,death,rare,3,spell,genesis,True,true,C430,L1-047,,False,0,False,0,False
92,Runic Familiar,"Whenever you cast a spell, this creature gets +1/+1.",magic,common,2,creature,genesis,True,true,C445,L1-092,nether,True,2,True,1,True
82,"Light, Ascended",Soulless. Give each friendly creature +2 health. Your god power becomes Shine.,light,legendary,6,spell,genesis,True,true,C388,L1-082,,False,0,False,0,False
83,"Death, Unborn",Soulless. Draw two cards. Set each god's health to 20. Destroy a random enemy creature with cost 5 or more. Change your god power to Blight.,death,legendary,8,spell,genesis,True,true,C387,L1-083,,False,0,False,0,False
80,Overclock,"Give a friendly creature twin strike and +1 strength. At the end of this turn, it goes to sleep.",deception,common,1,spell,genesis,True,true,C108,L1-080,,False,0,False,0,False
101,Heka's Enchantress,Roar: Foresee 2.,magic,common,1,creature,genesis,True,true,C224,L1-101,anubian,True,1,True,2,True
103,Shadow Prince,"Whenever your opponent plays a spell, draw two cards.",magic,legendary,7,creature,genesis,True,true,C368,L1-103,nether,True,5,True,7,True
107,Erratic Summons,Summon a copy of a random creature from your opponent's void.,magic,rare,2,spell,genesis,True,true,C218,L1-107,,False,0,False,0,False
112,Rift Scholar,Roar: Draw two cards.,magic,common,5,creature,genesis,True,true,C181,L1-112,mystic,True,2,True,2,True
106,Underbrush Boar,"Confused. At the end of the turn Underbrush Boar is summoned, attack a random enemy creature.",nature,rare,2,creature,genesis,True,true,C401,L1-106,wild,True,3,True,3,True
73,Golem Excavator,"After your opponent plays a spell, summon a random anim.",neutral,rare,7,creature,genesis,True,true,C399,L1-073,atlantean,True,6,True,7,True
75,Possessive Toupee,Afterlife: A random enemy creature gets +3/-1 and this afterlife effect.,neutral,legendary,1,creature,genesis,True,true,C397,L1-075,,False,3,True,1,True
76,Set Oshi,"Whenever you play an anim, add a random anim to your hand. Roar: Add an anim to your hand.",neutral,legendary,6,creature,genesis,True,true,C396,L1-076,,False,3,True,4,True
77,Enraged Ally,"Whenever a friendly creature dies, this creature gets +1 strength.",neutral,rare,2,creature,genesis,True,true,C395,L1-077,,False,2,True,2,True
78,Annoying Combatant,Frontline.,neutral,common,5,creature,genesis,True,true,C394,L1-078,,False,3,True,6,True
81,Inflammable Imbecile,Burn 1.,neutral,common,1,creature,genesis,True,true,C390,L1-081,mystic,True,2,True,4,True
87,Amplification Machine,Ability: Add a random creature with a roar to your hand.,neutral,epic,3,creature,genesis,True,true,C383,L1-087,atlantean,True,0,True,7,True
89,Lupine Elemental,Creatures damaged by this creature get burn +1.,neutral,common,5,creature,genesis,True,true,C381,L1-089,,False,4,True,6,True
90,Synergy Golem,"Roar: If you control at least two other creatures, select two. Randomly, one gains twin strike, the other gains ""can't attack"".",neutral,epic,3,creature,genesis,True,true,C380,L1-090,atlantean,True,3,True,4,True
94,Demogorgon,"Leech. At the end of your turn, deal 3 damage to a random sleeping enemy creature. Roar: All other creatures go to sleep.",neutral,epic,7,creature,genesis,True,true,C376,L1-094,nether,True,4,True,6,True
95,That Which Aches,"After you play a card, summon a 3/1 Aching Disciple with ""Roar: Draw a card. Afterlife: Shuffle this creature into your deck.""",neutral,legendary,6,creature,genesis,True,true,C375,L1-095,nether,True,3,True,7,True
96,Blade Trader Drosis,Roar: Delve an enchanted weapon. Put it into your hand and a copy of it into your opponent's hand.,neutral,legendary,3,creature,genesis,True,true,C374,L1-096,guild,True,3,True,3,True
98,The Sky Reaver,"After an Aether attacks, draw a card.",neutral,legendary,5,creature,genesis,True,true,C372,L1-098,aether,True,5,True,5,True
100,"Hercules, Son of Zeus","Frontline, protected. Roar: Your other Olympians each get +2/+2.",neutral,legendary,7,creature,genesis,True,true,C370,L1-100,olympian,True,6,True,7,True
104,Raze Imp,Roar: Shuffle two random Nethers into your deck.,neutral,common,1,creature,genesis,True,true,C367,L1-104,nether,True,2,True,2,True
109,Aegis Commander,"Frontline. Roar: Delve a creature with frontline, and put it into your hand.",neutral,rare,5,creature,genesis,True,true,C362,L1-109,olympian,True,3,True,3,True
111,Soul Jar,Cannot attack. Burn 1. Afterlife: Summon two 2/2 Anubians.,neutral,rare,3,creature,genesis,True,true,C360,L1-111,anubian,True,0,True,3,True
110,Reinforcements,"Randomly pull two creatures from your deck, each with a mana cost of 2 or less, into your hand.",war,common,3,spell,genesis,True,true,C361,L1-110,,False,0,False,0,False
99,"Hades, Underworld Lord","Whenever another friendly creature dies, summon a random creature with the same mana cost from your void.",death,legendary,8,creature,genesis,True,true,C371,L1-099,olympian,True,5,True,9,True
153,Fanatic of Khnum,Afterlife: Unlock a mana lock for both players.,death,rare,2,creature,genesis,True,true,C415,L1-153,anubian,True,3,True,2,True
85,Gleeful Pillager,"Whenever this creature damages your opponent, copy the top card of your opponent's deck and add it to your hand.",deception,common,2,creature,genesis,True,true,C107,L1-085,viking,True,1,True,2,True
88,Shady Merchant,"Hidden for 1 turn. At the start of your turn, add a random enchanted weapon to your hand.",deception,common,3,creature,genesis,True,true,C440,L1-088,guild,True,1,True,3,True
93,Hall of Mirrors,"Summon two 0/2 Mirrors with ""Frontline. Can't attack. Creatures that attack a Mirror become confused.""",deception,epic,1,spell,genesis,True,true,C382,L1-093,,False,0,False,0,False
102,Me Two Three,Shuffle three copies of a creature into your opponent's deck.,deception,common,1,spell,genesis,True,true,C250,L1-102,,False,0,False,0,False
105,Pilgrim of the Cause,Protected. Roar: Give the Chosen One protected and move it one card closer to the top of your deck.,light,rare,2,creature,genesis,True,true,C366,L1-105,viking,True,1,True,2,True
74,Recursion,Add two copies of a random spell from your opponents void to your hand.,magic,common,2,spell,genesis,True,true,C144,L1-074,,False,0,False,0,False
84,Arcane Transcendent,Roar: Choose a spell that costs no more than your total unlocked mana gems. Reduce its cost by 2.,magic,common,3,creature,genesis,True,true,C37,L1-084,mystic,True,3,True,3,True
86,Read The Leaves,Foresee 2. Draw a card.,magic,epic,2,spell,genesis,True,true,C345,L1-086,,False,0,False,0,False
91,Magic Inks,Create a base copy of the lowest cost spell in your hand.,magic,rare,2,spell,genesis,True,true,C339,L1-091,,False,0,False,0,False
97,Glass Cannon,Blitz. Roar: Summon a 3/3 Iron Anim for your opponent.,neutral,legendary,3,creature,genesis,True,true,C373,L1-097,atlantean,True,7,True,2,True
142,Chainflip,"Deal 10 damage to target enemy creature. At the end of the turn, your opponent summons a random creature from their void.",magic,rare,3,spell,genesis,True,true,C438,L1-142,,False,0,False,0,False
127,Corrupt Ceremony,"Each player moves the top two cards in their deck to their void, and draws a card.",death,rare,1,spell,genesis,True,true,C343,L1-127,,False,0,False,0,False
121,Agrodor Protector,Frontline. Regen 1.,nature,common,4,creature,genesis,True,true,C332,L1-121,amazon,True,3,True,5,True
134,Compost Charm,"Heal your god for 10. If you have eight cards in your void, add a random Nature card into your hand.",nature,epic,2,spell,genesis,True,true,C305,L1-134,,False,0,False,0,False
136,Cyrene's Blessing,Each friendly creature gets regen +2.,nature,common,2,spell,genesis,True,true,C221,L1-136,,False,0,False,0,False
146,Mistress Scythia,Roar: Destroy all cards in your deck with cost 2 or less.,nature,legendary,3,creature,genesis,True,true,C323,L1-146,amazon,True,2,True,1,True
114,Tutankhamun,"At the end of each turn, summon a 1/1 Skeleton with soulless for every friendly creature put into your void that turn.",neutral,legendary,4,creature,genesis,True,true,C358,L1-114,anubian,True,1,True,5,True
116,Devouring Golem,"Twin strike. At the start of your turn, this creature destroys a random other friendly Atlantean to get +3/+3.",neutral,rare,5,creature,genesis,True,true,C355,L1-116,atlantean,True,4,True,5,True
120,Astraea's Envoy,Roar: Give a random other creature with the lowest attack +4/+4.,neutral,legendary,6,creature,genesis,True,true,C351,L1-120,,False,4,True,5,True
122,Tomb Robber,"Hidden for 1 turn. Afterlife: Add a random anim, enchanted weapon, or rune to your hand. If you control another Anubian, add two instead.",neutral,common,3,creature,genesis,True,true,C208,L1-122,anubian,True,1,True,2,True
131,"Lara Grim, Spellthief","Hidden for 1 turn. Backline. Whenever a spell is cast, give a copy of it to the other player.",neutral,legendary,1,creature,genesis,True,true,C337,L1-131,mystic,True,1,True,1,True
